observed_timestamp,PREORE_FEM_ENTRANCE-Cond [ÂµS/cm],PREORE_FEM_ENTRANCE-Depth [m],PREORE_FEM_ENTRANCE-NH3 [mg/L],PREORE_FEM_ENTRANCE-NH4+ [mg/L],PREORE_FEM_ENTRANCE-NO3 -N [mg/L],PREORE_FEM_ENTRANCE-ODO [mg/L],PREORE_FEM_ENTRANCE-pH,PREORE_FEM_ENTRANCE-Sal [psu],PREORE_FEM_ENTRANCE-Temp [Â°C]
2019-11-18 01:00:00+00:00,170.1,-0.377,0.0,0.36,14.59,11.24,7.54,0.12,7.787999999999999
2019-11-18 02:00:00+00:00,170.4,-0.365,0.0,0.38,14.41,11.23,7.55,0.12,7.76
2019-11-18 03:00:00+00:00,170.5,-0.362,0.0,0.36,14.37,11.31,7.56,0.12,7.718
2019-11-18 04:00:00+00:00,171.4,-0.354,0.0,0.35,14.53,11.28,7.55,0.12,7.722
2019-11-18 05:00:00+00:00,172.4,-0.348,0.0,0.35,14.42,11.35,7.56,0.12,7.695
2019-11-18 06:00:00+00:00,172.4,-0.336,0.0,0.34,14.18,11.43,7.56,0.12,7.653
2019-11-18 07:00:00+00:00,174.7,-0.3229999999999999,0.0,0.34,13.23,11.02,7.53,0.12,7.665
2019-11-18 08:00:00+00:00,176.1,-0.315,0.0,0.34,13.03,10.87,7.51,0.13,7.667999999999999
2019-11-18 09:00:00+00:00,175.1,-0.3329999999999999,0.0,0.31,14.27,11.25,7.54,0.12,7.716
2019-11-18 10:00:00+00:00,178.0,-0.324,0.0,0.32,13.58,10.7,7.49,0.13,7.917000000000001
2019-11-18 11:00:00+00:00,180.3,-0.3229999999999999,0.0,0.33,12.57,10.02,7.46,0.13,8.041
2019-11-18 12:00:00+00:00,179.8,-0.3229999999999999,0.0,0.3,15.1,11.28,7.57,0.13,8.111
2019-11-18 13:00:00+00:00,182.8,-0.322,0.0,0.32,13.78,10.99,7.55,0.13,8.243
2019-11-18 14:00:00+00:00,182.4,-0.315,0.0,0.31,14.92,11.39,7.6,0.13,8.254
2019-11-18 15:00:00+00:00,181.8,-0.312,0.0,0.31,14.68,11.58,7.62,0.13,8.286
2019-11-18 16:00:00+00:00,183.2,-0.31,0.0,0.32,13.54,11.21,7.59,0.13,8.312000000000001
2019-11-18 17:00:00+00:00,185.7,-0.307,0.0,0.35,13.04,10.95,7.56,0.13,8.361
2019-11-18 18:00:00+00:00,185.2,-0.295,0.0,0.35,12.72,10.94,7.56,0.13,8.316
2019-11-18 19:00:00+00:00,186.6,-0.295,0.0,0.35,12.64,10.99,7.55,0.13,8.327
2019-11-18 20:00:00+00:00,186.5,-0.29,0.0,0.35,12.41,11.09,7.55,0.13,8.33
2019-11-18 21:00:00+00:00,186.5,-0.281,0.0,0.34,12.35,11.2,7.57,0.13,8.293
2019-11-18 22:00:00+00:00,187.2,-0.278,0.0,0.34,12.23,11.14,7.57,0.13,8.273
2019-11-18 23:00:00+00:00,186.1,-0.2789999999999999,0.0,0.37,11.47,11.15,7.55,0.13,8.189
2019-11-19 00:00:00+00:00,183.7,-0.2769999999999999,0.0,0.33,11.52,11.28,7.57,0.13,8.075
2019-11-19 01:00:00+00:00,181.6,-0.2789999999999999,0.0,0.33,11.52,11.35,7.57,0.13,7.936
2019-11-19 02:00:00+00:00,180.8,-0.28,0.0,0.33,11.38,11.45,7.57,0.13,7.822
2019-11-19 03:00:00+00:00,178.8,-0.2789999999999999,0.0,0.33,11.27,11.52,7.57,0.13,7.687
2019-11-19 04:00:00+00:00,177.6,-0.278,0.0,0.32,11.14,11.58,7.57,0.13,7.59
2019-11-19 05:00:00+00:00,178.4,-0.282,0.0,0.31,11.04,11.55,7.56,0.13,7.567
2019-11-19 06:00:00+00:00,177.4,-0.281,0.0,0.31,10.93,11.61,7.57,0.13,7.523
2019-11-19 07:00:00+00:00,176.7,-0.271,0.0,0.31,10.77,11.48,7.56,0.13,7.473
2019-11-19 08:00:00+00:00,175.9,-0.2689999999999999,0.0,0.3,10.72,11.67,7.56,0.13,7.466
2019-11-19 09:00:00+00:00,174.5,-0.276,0.0,0.29,11.21,11.65,7.56,0.13,7.42
2019-11-19 10:00:00+00:00,175.4,-0.273,0.0,0.33,10.86,10.79,7.47,0.13,7.541
2019-11-19 11:00:00+00:00,172.6,-0.275,0.0,0.29,10.99,11.52,7.54,0.12,7.508999999999999
2019-11-19 12:00:00+00:00,172.1,-0.275,0.0,0.3,10.8,11.04,7.51,0.12,7.563
2019-11-19 13:00:00+00:00,172.0,-0.282,0.0,0.29,11.59,11.82,7.55,0.12,7.667999999999999
2019-11-19 14:00:00+00:00,171.6,-0.282,0.0,0.29,11.82,11.66,7.56,0.12,7.727
2019-11-19 15:00:00+00:00,170.4,-0.281,0.0,0.29,11.41,11.79,7.56,0.12,7.774
2019-11-19 16:00:00+00:00,172.6,-0.284,0.0,0.31,10.87,11.46,7.54,0.12,7.837000000000001
2019-11-19 17:00:00+00:00,173.5,-0.283,0.0,0.34,10.47,11.05,7.49,0.12,7.896
2019-11-19 18:00:00+00:00,174.5,-0.28,0.0,0.34,11.29,11.32,7.52,0.12,7.925
2019-11-19 19:00:00+00:00,175.6,-0.278,0.0,0.35,11.33,11.3,7.52,0.12,7.967
2019-11-19 20:00:00+00:00,178.0,-0.284,0.0,0.4,12.18,11.2,7.53,0.13,8.021
2019-11-19 21:00:00+00:00,178.9,-0.2789999999999999,0.0,0.4,12.05,11.22,7.53,0.13,8.048
2019-11-19 22:00:00+00:00,179.8,-0.286,0.0,0.42,12.08,10.9,7.53,0.13,8.089
2019-11-19 23:00:00+00:00,180.2,-0.289,0.0,0.41,12.01,11.21,7.54,0.13,8.104
2019-11-20 00:00:00+00:00,181.8,-0.289,0.0,0.41,12.03,11.22,7.54,0.13,8.152000000000001
2019-11-20 01:00:00+00:00,182.6,-0.287,0.0,0.4,11.86,11.22,7.54,0.13,8.171
2019-11-20 02:00:00+00:00,183.1,-0.288,0.0,0.39,11.85,11.25,7.54,0.13,8.199
2019-11-20 03:00:00+00:00,184.0,-0.293,0.0,0.38,11.91,11.25,7.55,0.13,8.228
2019-11-20 04:00:00+00:00,183.9,-0.294,0.0,0.38,11.75,11.26,7.55,0.13,8.23
2019-11-20 05:00:00+00:00,184.0,-0.296,0.0,0.37,11.46,11.25,7.54,0.13,8.26
2019-11-20 06:00:00+00:00,184.7,-0.3,0.0,0.36,11.39,11.21,7.54,0.13,8.267999999999999
2019-11-20 07:00:00+00:00,189.7,-0.297,0.0,0.35,11.28,10.78,7.53,0.13,8.369
2019-11-20 08:00:00+00:00,188.6,-0.304,0.0,0.35,10.44,10.3,7.48,0.13,8.328
2019-11-20 09:00:00+00:00,186.9,-0.314,0.0,0.33,11.75,10.63,7.55,0.13,8.302999999999999
2019-11-20 10:00:00+00:00,187.2,-0.316,0.0,0.33,11.16,10.8,7.53,0.13,8.46
2019-11-20 11:00:00+00:00,187.8,-0.326,0.0,0.31,11.64,11.13,7.55,0.13,8.592
2019-11-20 12:00:00+00:00,2.9,-0.659,0.55,40.65,391.68,10.89,7.84,0.0,10.25
2019-11-20 13:00:00+00:00,190.0,-0.344,0.0,0.38,41.82,10.74,7.6,0.13,9.124
2019-11-20 14:00:00+00:00,191.8,-0.345,0.0,0.33,43.81,11.56,7.6,0.13,9.229
2019-11-20 15:00:00+00:00,192.4,-0.347,0.0,0.36,38.95,10.76,7.58,0.13,9.268
2019-11-20 16:00:00+00:00,191.7,-0.347,0.0,0.34,37.35,11.1,7.6,0.13,9.211
2019-11-20 17:00:00+00:00,192.4,-0.34,0.0,0.37,34.03,10.74,7.56,0.13,9.112
2019-11-20 18:00:00+00:00,193.8,-0.3389999999999999,0.0,0.35,34.07,10.91,7.57,0.13,9.046
2019-11-20 19:00:00+00:00,193.0,-0.3429999999999999,0.0,0.37,32.37,10.95,7.56,0.13,8.999
2019-11-20 20:00:00+00:00,192.5,-0.3389999999999999,0.0,0.37,31.73,11.0,7.57,0.13,8.931000000000001
2019-11-20 21:00:00+00:00,193.3,-0.336,0.0,0.38,30.58,11.08,7.56,0.13,8.883
2019-11-20 22:00:00+00:00,193.1,-0.33,0.0,0.37,29.69,11.09,7.58,0.13,8.737
2019-11-20 23:00:00+00:00,194.0,-0.331,0.0,0.37,28.5,11.22,7.57,0.14,8.665
2019-11-21 00:00:00+00:00,193.5,-0.3339999999999999,0.0,0.39,27.36,11.17,7.56,0.13,8.627
2019-11-21 01:00:00+00:00,193.1,-0.336,0.0,0.38,26.96,11.18,7.56,0.13,8.579
2019-11-21 02:00:00+00:00,192.2,-0.3339999999999999,0.0,0.36,26.82,11.32,7.57,0.13,8.486
2019-11-21 03:00:00+00:00,192.4,-0.3329999999999999,0.0,0.36,26.14,11.34,7.57,0.13,8.488
2019-11-21 04:00:00+00:00,192.2,-0.335,0.0,0.35,25.4,11.28,7.57,0.13,8.488
2019-11-21 05:00:00+00:00,190.8,-0.3329999999999999,0.0,0.35,25.48,11.38,7.58,0.13,8.452
2019-11-21 06:00:00+00:00,192.5,-0.3339999999999999,0.0,0.35,24.57,10.96,7.58,0.13,8.499
2019-11-21 07:00:00+00:00,192.3,-0.325,0.0,0.35,22.62,11.22,7.57,0.13,8.503
2019-11-21 08:00:00+00:00,193.0,-0.341,0.0,0.33,22.44,10.91,7.55,0.13,8.548
2019-11-21 09:00:00+00:00,190.3,-0.336,0.0,0.49,20.95,11.51,7.52,0.13,8.517999999999999
2019-11-21 10:00:00+00:00,189.4,-0.337,0.0,0.48,23.74,11.51,7.58,0.13,8.533
2019-11-21 11:00:00+00:00,192.9,-0.3429999999999999,0.0,0.35,22.8,11.19,7.54,0.13,8.656
2019-11-21 12:00:00+00:00,191.5,-0.342,0.0,0.32,23.96,11.6,7.59,0.13,8.698
2019-11-21 13:00:00+00:00,191.3,-0.344,0.0,0.32,24.28,11.42,7.6,0.13,8.757
2019-11-21 14:00:00+00:00,191.8,-0.346,0.0,0.33,24.17,11.33,7.6,0.13,8.867
2019-11-21 15:00:00+00:00,192.1,-0.34,0.0,0.34,23.16,11.09,7.58,0.13,8.905
2019-11-21 16:00:00+00:00,192.9,-0.346,0.0,0.35,22.21,11.14,7.57,0.13,8.917
2019-11-21 17:00:00+00:00,192.5,-0.34,0.0,0.36,22.16,11.16,7.56,0.13,8.922
2019-11-21 18:00:00+00:00,193.2,-0.3329999999999999,0.0,0.37,22.08,11.14,7.57,0.13,8.905
2019-11-21 19:00:00+00:00,194.6,-0.332,0.0,0.45,21.99,11.21,7.57,0.13,8.901
2019-11-21 20:00:00+00:00,194.5,-0.3229999999999999,0.0,0.41,21.25,11.19,7.57,0.13,8.894
2019-11-21 21:00:00+00:00,195.4,-0.325,0.0,0.57,21.33,11.15,7.56,0.14,8.911
2019-11-21 22:00:00+00:00,195.6,-0.327,0.0,0.44,21.1,11.16,7.55,0.14,8.892999999999999
2019-11-21 23:00:00+00:00,195.4,-0.326,0.0,0.42,21.14,11.19,7.57,0.14,8.875
2019-11-22 00:00:00+00:00,195.5,-0.325,0.0,0.42,20.83,11.09,7.57,0.14,8.861
2019-11-22 01:00:00+00:00,195.2,-0.321,0.0,0.41,21.11,11.19,7.57,0.14,8.83
2019-11-22 02:00:00+00:00,195.2,-0.3229999999999999,0.0,0.41,20.28,11.19,7.57,0.14,8.816
2019-11-22 03:00:00+00:00,194.2,-0.318,0.0,0.4,20.42,11.31,7.58,0.13,8.745
2019-11-22 04:00:00+00:00,194.0,-0.317,0.0,0.4,19.91,11.24,7.57,0.13,8.721
2019-11-22 05:00:00+00:00,193.6,-0.315,0.0,0.39,19.83,11.31,7.57,0.13,8.674
2019-11-22 06:00:00+00:00,193.5,-0.319,0.0,0.37,20.22,11.46,7.58,0.13,8.629
2019-11-22 07:00:00+00:00,192.9,-0.31,0.0,0.55,19.51,11.37,7.57,0.13,8.597000000000001
2019-11-22 08:00:00+00:00,194.8,-0.304,0.0,0.4,18.33,10.77,7.53,0.14,8.665
2019-11-22 09:00:00+00:00,192.0,-0.322,0.0,0.56,12.63,11.55,7.59,0.13,8.62
2019-11-22 10:00:00+00:00,192.1,-0.326,0.0,0.43,19.7,11.21,7.57,0.13,8.716000000000001
2019-11-22 11:00:00+00:00,193.8,-0.33,0.0,0.4,20.58,11.54,7.6,0.13,8.831
2019-11-22 12:00:00+00:00,193.7,-0.342,0.0,0.37,22.54,11.56,7.62,0.13,8.945
2019-11-22 13:00:00+00:00,192.8,-0.344,0.0,0.37,21.54,11.6,7.63,0.13,9.065
2019-11-22 14:00:00+00:00,192.1,-0.341,0.0,0.35,21.99,11.89,7.66,0.13,9.04
2019-11-22 15:00:00+00:00,192.1,-0.3389999999999999,0.0,0.35,21.06,11.76,7.65,0.13,9.055
2019-11-22 16:00:00+00:00,192.6,-0.341,0.0,0.41,15.16,11.56,7.61,0.13,9.011
2019-11-22 17:00:00+00:00,192.4,-0.3339999999999999,0.0,0.48,19.79,11.23,7.59,0.13,8.978
2019-11-22 18:00:00+00:00,193.0,-0.3339999999999999,0.0,0.45,19.77,11.32,7.59,0.13,8.962
2019-11-22 19:00:00+00:00,192.8,-0.3339999999999999,0.0,0.44,21.0,11.4,7.6,0.13,8.933
2019-11-22 20:00:00+00:00,192.5,-0.3329999999999999,0.0,0.45,20.78,11.55,7.6,0.13,8.897
2019-11-22 21:00:00+00:00,192.2,-0.331,0.0,0.43,20.12,11.57,7.6,0.13,8.905
2019-11-22 22:00:00+00:00,192.8,-0.33,0.0,0.42,19.69,11.62,7.61,0.13,8.874
2019-11-22 23:00:00+00:00,193.1,-0.335,0.0,0.43,19.4,11.49,7.6,0.13,8.877
2019-11-23 00:00:00+00:00,191.9,-0.336,0.0,0.41,18.82,11.67,7.6,0.13,8.857999999999999
2019-11-23 01:00:00+00:00,192.8,-0.3389999999999999,0.0,0.47,17.5,11.59,7.58,0.13,8.861
2019-11-23 02:00:00+00:00,192.1,-0.3389999999999999,0.0,0.41,16.58,11.53,7.59,0.13,8.854
2019-11-23 03:00:00+00:00,190.3,-0.3429999999999999,0.0,0.39,17.5,11.73,7.6,0.13,8.753
2019-11-23 04:00:00+00:00,188.7,-0.3429999999999999,0.0,0.39,16.96,11.67,7.6,0.13,8.684
2019-11-23 05:00:00+00:00,188.1,-0.345,0.0,0.39,16.29,11.72,7.6,0.13,8.676
2019-11-23 06:00:00+00:00,187.8,-0.347,0.0,0.39,15.32,11.57,7.58,0.13,8.676
2019-11-23 07:00:00+00:00,185.0,-0.345,0.0,0.36,15.24,11.62,7.6,0.13,8.5
2019-11-23 08:00:00+00:00,181.5,-0.344,0.0,0.37,14.19,11.33,7.57,0.13,8.524
2019-11-23 09:00:00+00:00,181.1,-0.348,0.0,0.36,13.81,11.38,7.57,0.13,8.476
2019-11-23 10:00:00+00:00,180.2,-0.347,0.0,0.48,11.91,11.38,7.55,0.13,8.487
2019-11-23 11:00:00+00:00,179.3,-0.356,0.0,0.75,13.81,11.26,7.53,0.13,8.455
2019-11-23 12:00:00+00:00,179.0,-0.362,0.0,0.38,13.93,11.45,7.57,0.13,8.49
2019-11-23 13:00:00+00:00,178.6,-0.369,0.0,0.51,13.92,11.67,7.57,0.12,8.505
2019-11-23 14:00:00+00:00,178.7,-0.372,0.0,0.48,13.45,11.55,7.56,0.12,8.51
2019-11-23 15:00:00+00:00,180.1,-0.371,0.0,0.53,12.02,11.42,7.54,0.13,8.586
2019-11-23 16:00:00+00:00,177.2,-0.374,0.0,0.74,13.13,11.71,7.59,0.12,8.479
2019-11-23 17:00:00+00:00,179.0,-0.369,0.0,0.43,11.65,11.09,7.53,0.12,8.519
2019-11-23 18:00:00+00:00,177.8,-0.361,0.0,0.52,13.42,11.62,7.56,0.12,8.48
2019-11-23 19:00:00+00:00,176.8,-0.365,0.0,0.44,13.16,11.49,7.56,0.12,8.49
2019-11-23 20:00:00+00:00,175.1,-0.358,0.01,1.05,13.06,11.63,7.56,0.12,8.474
2019-11-23 21:00:00+00:00,174.9,-0.36,0.01,1.06,13.08,11.62,7.57,0.12,8.493
2019-11-23 22:00:00+00:00,175.7,-0.36,0.0,0.46,13.17,11.43,7.56,0.12,8.508
2019-11-23 23:00:00+00:00,174.6,-0.36,0.0,0.63,13.12,11.49,7.53,0.12,8.485
2019-11-24 00:00:00+00:00,173.4,-0.357,0.0,0.41,12.79,11.47,7.55,0.12,8.464
2019-11-24 01:00:00+00:00,172.7,-0.361,0.0,0.58,12.98,11.52,7.55,0.12,8.455
2019-11-24 02:00:00+00:00,173.6,-0.366,0.0,0.43,12.95,11.47,7.55,0.12,8.465
2019-11-24 03:00:00+00:00,170.2,-0.362,0.0,0.4,13.26,11.57,7.55,0.12,8.421
2019-11-24 04:00:00+00:00,169.4,-0.358,0.0,0.38,13.78,11.49,7.56,0.12,8.399
2019-11-24 05:00:00+00:00,168.2,-0.363,0.0,0.37,13.97,11.39,7.55,0.12,8.362
2019-11-24 06:00:00+00:00,165.0,-0.358,0.0,0.38,13.13,11.63,7.54,0.12,8.38
2019-11-24 07:00:00+00:00,165.7,-0.356,0.0,0.36,12.7,11.16,7.51,0.12,8.477
2019-11-24 08:00:00+00:00,171.3,-0.356,0.0,0.36,13.07,10.93,7.51,0.12,8.477
2019-11-24 09:00:00+00:00,168.0,-0.352,0.0,0.37,13.33,11.56,7.54,0.12,8.431000000000001
2019-11-24 10:00:00+00:00,170.8,-0.346,0.0,0.36,13.09,10.91,7.5,0.12,8.511000000000001
2019-11-24 11:00:00+00:00,172.5,-0.352,0.0,0.39,12.94,10.55,7.48,0.12,8.633
2019-11-24 12:00:00+00:00,170.7,-0.354,0.0,0.34,14.13,11.54,7.53,0.12,8.695
2019-11-24 13:00:00+00:00,171.9,-0.361,0.0,0.33,14.15,11.3,7.54,0.12,8.8
2019-11-24 14:00:00+00:00,172.8,-0.36,0.0,0.31,13.92,11.5,7.55,0.12,8.865
2019-11-24 15:00:00+00:00,172.4,-0.357,0.0,0.32,13.71,11.47,7.55,0.12,8.868
2019-11-24 16:00:00+00:00,172.5,-0.36,0.0,0.58,13.53,11.39,7.55,0.12,8.862
2019-11-24 17:00:00+00:00,170.6,-0.356,0.0,0.37,13.1,11.48,7.55,0.12,8.847999999999999
2019-11-24 18:00:00+00:00,171.7,-0.35,0.0,0.37,13.23,11.44,7.56,0.12,8.816
2019-11-24 19:00:00+00:00,172.2,-0.353,0.0,0.34,13.12,11.54,7.55,0.12,8.84
2019-11-24 20:00:00+00:00,170.6,-0.344,0.0,0.32,13.11,11.69,7.56,0.12,8.796
2019-11-24 21:00:00+00:00,175.1,-0.348,0.0,0.32,12.39,11.49,7.55,0.12,8.867
2019-11-24 22:00:00+00:00,174.8,-0.344,0.0,0.31,12.43,11.51,7.55,0.12,8.871
2019-11-24 23:00:00+00:00,175.1,-0.341,0.0,0.3,12.67,11.56,7.56,0.12,8.846
2019-11-25 00:00:00+00:00,176.4,-0.3429999999999999,0.0,0.3,12.6,11.53,7.56,0.12,8.863
2019-11-25 01:00:00+00:00,176.6,-0.348,0.0,0.3,12.53,11.53,7.56,0.12,8.867
2019-11-25 02:00:00+00:00,176.6,-0.345,0.0,0.3,12.85,11.56,7.56,0.12,8.849
2019-11-25 03:00:00+00:00,177.0,-0.347,0.0,0.3,12.51,11.48,7.56,0.12,8.86
2019-11-25 04:00:00+00:00,177.4,-0.348,0.0,0.3,12.55,11.4,7.55,0.12,8.838
2019-11-25 05:00:00+00:00,176.7,-0.348,0.0,0.29,12.89,11.49,7.55,0.12,8.818
2019-11-25 06:00:00+00:00,176.6,-0.344,0.0,0.29,12.8,11.53,7.56,0.12,8.764
2019-11-25 07:00:00+00:00,176.6,-0.335,0.0,0.36,12.23,11.28,7.53,0.12,8.76
2019-11-25 08:00:00+00:00,174.5,-0.35,0.0,0.29,12.55,11.2,7.52,0.12,8.706
2019-11-25 09:00:00+00:00,177.4,-0.349,0.0,0.29,10.56,11.44,7.44,0.12,8.792
2019-11-25 10:00:00+00:00,178.4,-0.355,0.0,0.31,12.24,11.02,7.53,0.12,8.955
2019-11-25 11:00:00+00:00,178.9,-0.362,0.0,0.31,12.36,11.12,7.48,0.12,9.109
2019-11-25 12:00:00+00:00,178.9,-0.367,0.0,0.32,12.88,11.54,7.55,0.12,9.299
2019-11-25 13:00:00+00:00,186.3,-0.373,0.0,0.27,13.23,11.27,7.58,0.13,9.507
2019-11-25 14:00:00+00:00,189.6,-0.379,0.0,0.27,13.26,11.27,7.62,0.13,9.579
2019-11-25 15:00:00+00:00,190.9,-0.375,0.0,0.28,12.26,11.06,7.6,0.13,9.529
2019-11-25 16:00:00+00:00,189.6,-0.376,0.0,0.29,12.27,11.38,7.62,0.13,9.371
2019-11-25 17:00:00+00:00,192.3,-0.368,0.0,0.32,11.04,11.22,7.52,0.13,9.328
2019-11-25 18:00:00+00:00,192.9,-0.363,0.0,0.33,11.36,10.9,7.57,0.13,9.19
2019-11-25 19:00:00+00:00,193.1,-0.36,0.0,0.32,11.45,11.07,7.57,0.13,9.087
2019-11-25 20:00:00+00:00,191.4,-0.361,0.0,0.32,11.61,11.27,7.58,0.13,8.961
2019-11-25 21:00:00+00:00,190.7,-0.361,0.0,0.33,11.55,11.44,7.58,0.13,8.849
2019-11-25 22:00:00+00:00,191.0,-0.359,0.0,0.32,11.49,11.46,7.59,0.13,8.75
2019-11-25 23:00:00+00:00,191.0,-0.359,0.0,0.31,11.6,11.54,7.6,0.13,8.617
2019-11-26 00:00:00+00:00,190.7,-0.356,0.0,0.31,11.46,11.64,7.6,0.13,8.485
2019-11-26 01:00:00+00:00,190.2,-0.364,0.0,0.31,11.39,11.67,7.6,0.13,8.365
2019-11-26 02:00:00+00:00,188.4,-0.367,0.0,0.31,11.1,11.71,7.6,0.13,8.266
2019-11-26 03:00:00+00:00,187.1,-0.365,0.0,0.31,10.75,11.72,7.58,0.13,8.15
2019-11-26 04:00:00+00:00,188.1,-0.363,0.0,0.31,10.99,11.7,7.59,0.13,8.09
2019-11-26 05:00:00+00:00,189.2,-0.369,0.0,0.3,11.09,11.7,7.59,0.13,8.057
2019-11-26 06:00:00+00:00,188.2,-0.362,0.0,0.3,10.95,11.6,7.59,0.13,8.011000000000001
2019-11-26 07:00:00+00:00,188.0,-0.364,0.0,0.3,10.87,11.35,7.57,0.13,7.992000000000001
2019-11-26 08:00:00+00:00,188.4,-0.361,0.0,0.3,10.8,11.43,7.58,0.13,8.017000000000001
2019-11-26 09:00:00+00:00,187.9,-0.355,0.0,0.35,10.87,11.48,7.57,0.13,8.036
2019-11-26 10:00:00+00:00,189.6,-0.36,0.0,0.31,10.77,11.44,7.56,0.13,8.211
2019-11-26 11:00:00+00:00,189.6,-0.375,0.0,0.27,11.63,11.85,7.62,0.13,8.406
2019-11-26 12:00:00+00:00,192.1,-0.3779999999999999,0.0,0.31,11.4,12.45,7.56,0.13,8.714
2019-11-26 13:00:00+00:00,191.2,-0.38,0.0,0.27,12.02,11.81,7.65,0.13,8.876
2019-11-26 14:00:00+00:00,192.8,-0.382,0.0,0.28,11.94,11.75,7.65,0.13,8.994
2019-11-26 15:00:00+00:00,193.1,-0.379,0.0,0.28,11.31,11.45,7.63,0.13,9.121
2019-11-26 16:00:00+00:00,190.7,-0.374,0.0,0.33,11.46,11.57,7.62,0.13,9.049
2019-11-26 17:00:00+00:00,189.1,-0.366,0.0,0.3,9.51,11.04,7.53,0.13,8.887
2019-11-26 18:00:00+00:00,194.3,-0.365,0.0,0.29,10.52,11.0,7.58,0.13,9.003
2019-11-26 19:00:00+00:00,192.3,-0.358,0.0,0.29,10.7,11.34,7.58,0.13,8.959
2019-11-26 20:00:00+00:00,194.2,-0.362,0.0,0.3,10.9,11.27,7.59,0.13,8.975
2019-11-26 21:00:00+00:00,194.9,-0.368,0.0,0.29,10.93,11.2,7.56,0.13,9.005
2019-11-26 22:00:00+00:00,192.0,-0.366,0.0,0.28,11.16,11.39,7.58,0.13,8.92
2019-11-26 23:00:00+00:00,193.4,-0.366,0.0,0.32,10.76,11.15,7.58,0.13,8.965
2019-11-27 00:00:00+00:00,193.6,-0.375,0.0,0.31,10.47,11.16,7.57,0.13,8.97
2019-11-27 01:00:00+00:00,191.1,-0.377,0.0,0.46,10.57,11.28,7.6,0.13,8.898
2019-11-27 02:00:00+00:00,198.4,-0.3829999999999999,0.0,0.63,10.2,10.94,7.55,0.14,9.029
2019-11-27 03:00:00+00:00,192.7,-0.385,0.0,0.34,10.24,11.28,7.58,0.13,8.911
2019-11-27 04:00:00+00:00,194.2,-0.386,0.0,0.34,10.0,11.3,7.57,0.13,8.923
2019-11-27 05:00:00+00:00,194.7,-0.389,0.0,0.33,9.82,11.24,7.58,0.13,8.935
2019-11-27 06:00:00+00:00,193.7,-0.3979999999999999,0.0,0.29,9.64,11.29,7.58,0.13,8.907
2019-11-27 07:00:00+00:00,193.7,-0.3989999999999999,0.0,0.29,9.56,11.23,7.58,0.13,8.898
2019-11-27 08:00:00+00:00,198.8,-0.3989999999999999,0.0,0.44,9.68,10.99,7.56,0.14,8.978
2019-11-27 09:00:00+00:00,190.7,-0.4039999999999999,0.0,0.33,9.55,11.31,7.58,0.13,8.882
2019-11-27 10:00:00+00:00,192.8,-0.406,0.0,0.32,9.29,11.07,7.56,0.13,8.955
2019-11-27 11:00:00+00:00,192.7,-0.414,0.0,0.31,9.63,10.93,7.57,0.13,8.996
2019-11-27 12:00:00+00:00,192.8,-0.417,0.0,0.4,8.45,10.39,7.51,0.13,9.058
2019-11-27 13:00:00+00:00,188.7,-0.423,0.0,0.39,9.75,10.89,7.57,0.13,9.014
2019-11-27 14:00:00+00:00,186.4,-0.423,0.0,0.32,9.69,10.66,7.58,0.13,9.003
2019-11-27 15:00:00+00:00,185.2,-0.418,0.0,0.44,9.64,10.93,7.58,0.13,8.982999999999999
2019-11-27 16:00:00+00:00,179.0,-0.426,0.0,0.3,9.72,11.35,7.59,0.12,8.834
2019-11-27 17:00:00+00:00,182.2,-0.421,0.0,0.36,9.52,10.97,7.57,0.13,8.878
2019-11-27 18:00:00+00:00,183.3,-0.424,0.0,0.37,9.65,11.02,7.56,0.13,8.818999999999999
2019-11-27 19:00:00+00:00,184.4,-0.423,0.0,0.32,9.62,11.09,7.57,0.13,8.786
2019-11-27 20:00:00+00:00,185.6,-0.419,0.0,0.35,9.64,11.18,7.56,0.13,8.747
2019-11-27 21:00:00+00:00,185.4,-0.42,0.0,0.48,9.84,11.23,7.58,0.13,8.713
2019-11-27 22:00:00+00:00,185.2,-0.413,0.0,0.27,9.98,11.34,7.57,0.13,8.677999999999999
2019-11-27 23:00:00+00:00,186.4,-0.413,0.0,0.28,10.03,11.47,7.58,0.13,8.672
2019-11-28 00:00:00+00:00,188.4,-0.422,0.0,0.3,9.89,11.4,7.57,0.13,8.703
2019-11-28 01:00:00+00:00,187.9,-0.421,0.0,0.34,9.73,11.44,7.57,0.13,8.666
2019-11-28 02:00:00+00:00,188.6,-0.422,0.0,0.41,9.87,11.45,7.59,0.13,8.66
2019-11-28 03:00:00+00:00,190.2,-0.42,0.0,0.55,9.73,11.17,7.59,0.13,8.684
2019-11-28 04:00:00+00:00,190.2,-0.424,0.0,0.39,9.67,11.23,7.59,0.13,8.637
2019-11-28 05:00:00+00:00,189.9,-0.423,0.0,0.37,9.49,11.45,7.6,0.13,8.545
2019-11-28 06:00:00+00:00,189.4,-0.414,0.0,0.48,9.35,11.44,7.6,0.13,8.427
2019-11-28 07:00:00+00:00,189.7,-0.414,0.0,0.4,8.9,11.28,7.58,0.13,8.382
2019-11-28 08:00:00+00:00,187.0,-0.421,0.0,0.28,9.15,11.39,7.59,0.13,8.267999999999999
2019-11-28 09:00:00+00:00,190.1,-0.418,0.0,0.26,8.87,10.7,7.57,0.13,8.327
