observed_timestamp,PREORE_FEM_EXIT-Cond [ÂµS/cm],PREORE_FEM_EXIT-NH3 [mg/L],PREORE_FEM_EXIT-NH4+ [mg/L],PREORE_FEM_EXIT-NO3 -N [mg/L],PREORE_FEM_EXIT-ODO [mg/L],PREORE_FEM_EXIT-pH,PREORE_FEM_EXIT-Sal [psu],PREORE_FEM_EXIT-Temp [Â°C],PREORE_FEM_EXIT-Depth [m]
2020-07-23 09:00:21+00:00,142.9,0.02,0.65,51.49,13.53,8.0,0.08,15.636,0.68
2020-07-23 09:20:21+00:00,143.5,0.02,0.62,59.58,13.69,8.07,0.08,15.826,0.677
2020-07-23 09:40:21+00:00,144.2,0.02,0.59,59.69,13.68,8.11,0.08,15.983,0.674
2020-07-23 10:00:21+00:00,144.9,0.02,0.56,63.65,13.7,8.14,0.08,16.146,0.669
2020-07-23 10:20:21+00:00,145.6,0.03,0.54,70.99,13.82,8.21,0.08,16.371,0.665
2020-07-23 10:40:21+00:00,146.2,0.03,0.52,67.03,13.83,8.24,0.08,16.566,0.662
2020-07-23 11:00:21+00:00,147.0,0.03,0.49,70.59,13.91,8.28,0.08,16.801,0.657
2020-07-23 11:20:21+00:00,147.8,0.03,0.49,71.77,13.81,8.29,0.08,17.006,0.652
2020-07-23 11:40:21+00:00,148.3,0.03,0.47,69.36,13.79,8.32,0.08,17.244,0.65
2020-07-23 12:00:21+00:00,149.1,0.03,0.44,71.18,13.77,8.35,0.08,17.5,0.647
2020-07-23 12:20:21+00:00,149.8,0.04,0.42,77.59,13.8,8.4,0.08,17.756,0.6459999999999999
2020-07-23 12:40:21+00:00,150.9,0.03,0.38,72.43,13.57,8.4,0.08,18.069000000000003,0.652
2020-07-23 13:00:21+00:00,152.2,0.03,0.37,71.33,13.42,8.38,0.08,18.39,0.652
2020-07-23 13:20:21+00:00,153.3,0.03,0.36,75.83,13.4,8.4,0.08,18.679,0.647
2020-07-23 13:40:21+00:00,154.3,0.03,0.36,70.84,13.18,8.4,0.08,18.951,0.642
2020-07-23 14:00:21+00:00,155.1,0.03,0.35,75.84,13.17,8.42,0.08,19.166,0.639
2020-07-23 14:20:21+00:00,155.8,0.03,0.34,75.95,13.1,8.42,0.08,19.333,0.636
2020-07-23 14:40:21+00:00,156.5,0.03,0.35,68.59,12.75,8.35,0.08,19.524,0.638
2020-07-23 15:00:21+00:00,157.0,0.03,0.34,70.04,12.79,8.37,0.08,19.703,0.634
2020-07-23 15:20:21+00:00,157.0,0.03,0.37,69.36,12.43,8.35,0.08,19.759,0.634
2020-07-23 15:40:21+00:00,157.0,0.03,0.37,66.93,12.18,8.31,0.08,19.773,0.635
2020-07-23 16:00:21+00:00,157.0,0.03,0.37,60.74,11.96,8.25,0.08,19.752,0.635
2020-07-23 16:20:21+00:00,156.9,0.02,0.39,57.52,11.83,8.2,0.08,19.715,0.632
2020-07-23 16:40:21+00:00,156.7,0.02,0.42,54.58,11.46,8.12,0.08,19.608,0.634
2020-07-23 17:00:21+00:00,156.6,0.02,0.42,47.69,11.09,8.05,0.08,19.538,0.635
2020-07-23 17:20:21+00:00,156.6,0.02,0.43,43.58,10.88,7.98,0.08,19.48,0.637
2020-07-23 17:40:21+00:00,156.7,0.01,0.45,40.28,10.69,7.92,0.08,19.439,0.639
2020-07-23 18:00:21+00:00,156.8,0.01,0.45,36.37,10.54,7.85,0.08,19.404,0.639
2020-07-23 18:20:21+00:00,156.8,0.01,0.46,33.25,10.57,7.8,0.08,19.331,0.6409999999999999
2020-07-23 18:40:21+00:00,156.5,0.01,0.49,32.15,10.62,7.77,0.08,19.205,0.642
2020-07-23 19:00:21+00:00,156.1,0.01,0.51,31.5,10.68,7.73,0.08,19.054,0.643
2020-07-23 19:20:21+00:00,155.6,0.01,0.55,29.5,10.74,7.68,0.08,18.858,0.645
2020-07-23 19:40:21+00:00,155.0,0.01,0.6,28.51,10.89,7.65,0.08,18.601,0.647
2020-07-23 20:00:21+00:00,154.0,0.01,0.62,27.75,10.9,7.6,0.08,18.381,0.649
2020-07-23 20:20:21+00:00,153.2,0.01,0.64,26.8,10.84,7.56,0.08,18.219,0.6509999999999999
2020-07-23 20:40:21+00:00,153.1,0.01,0.67,25.97,10.74,7.52,0.08,18.11,0.655
2020-07-23 21:00:21+00:00,153.1,0.01,0.66,25.93,10.78,7.5,0.08,18.017,0.655
2020-07-23 21:20:21+00:00,153.1,0.01,0.66,26.01,10.84,7.5,0.08,17.951,0.654
2020-07-23 21:40:21+00:00,153.0,0.01,0.67,26.79,10.98,7.51,0.08,17.88,0.655
2020-07-23 22:00:21+00:00,153.1,0.01,0.67,27.06,11.1,7.52,0.08,17.789,0.66
2020-07-23 22:20:21+00:00,150.1,0.01,0.79,29.02,10.81,7.54,0.08,17.537,0.68
2020-07-23 22:40:21+00:00,149.9,0.01,0.78,27.32,10.76,7.51,0.08,17.477,0.6659999999999999
2020-07-23 23:00:21+00:00,149.7,0.01,0.77,26.97,10.72,7.5,0.08,17.386,0.667
2020-07-23 23:20:21+00:00,149.3,0.01,0.77,26.68,10.73,7.5,0.08,17.265,0.672
2020-07-23 23:40:21+00:00,149.2,0.01,0.79,27.45,10.83,7.51,0.08,17.171,0.6729999999999999
2020-07-24 00:00:21+00:00,149.2,0.01,0.78,26.1,10.78,7.46,0.08,17.111,0.674
2020-07-24 00:20:21+00:00,148.3,0.01,0.8,27.12,11.16,7.48,0.08,16.937,0.6709999999999999
2020-07-24 00:40:21+00:00,146.0,0.01,0.86,26.98,11.27,7.49,0.08,16.834,0.672
2020-07-24 01:00:21+00:00,140.9,0.01,0.96,25.76,11.18,7.46,0.08,16.730999999999998,0.672
2020-07-24 01:20:21+00:00,130.7,0.01,1.33,25.86,10.91,7.44,0.07,16.82,0.67
2020-07-24 01:40:21+00:00,128.5,0.01,1.37,25.28,10.69,7.44,0.07,16.87,0.6679999999999999
2020-07-24 02:00:21+00:00,136.8,0.01,1.1,25.71,10.95,7.49,0.08,16.680999999999997,0.665
2020-07-24 02:20:21+00:00,140.1,0.01,0.97,26.27,11.16,7.51,0.08,16.53,0.667
2020-07-24 02:40:21+00:00,139.9,0.01,0.95,26.89,11.27,7.51,0.08,16.442999999999998,0.664
2020-07-24 03:00:21+00:00,140.1,0.01,0.93,26.91,11.3,7.51,0.08,16.384,0.665
2020-07-24 03:20:21+00:00,140.7,0.01,0.92,26.51,11.28,7.52,0.08,16.332,0.665
2020-07-24 03:40:21+00:00,141.3,0.01,0.91,27.08,11.27,7.53,0.08,16.281,0.6629999999999999
2020-07-24 04:00:21+00:00,141.6,0.01,0.88,26.83,11.26,7.53,0.08,16.222,0.66
2020-07-24 04:20:21+00:00,142.0,0.01,0.87,26.19,11.16,7.53,0.08,16.168,0.6609999999999999
2020-07-24 04:40:21+00:00,143.0,0.01,0.85,27.3,11.32,7.55,0.08,16.066,0.6609999999999999
2020-07-24 05:00:21+00:00,143.8,0.01,0.85,27.41,11.33,7.55,0.08,15.97,0.665
2020-07-24 05:20:21+00:00,144.2,0.01,0.85,26.92,11.29,7.55,0.08,15.874,0.6629999999999999
2020-07-24 05:40:21+00:00,144.2,0.01,0.85,27.91,11.31,7.56,0.08,15.772,0.67
2020-07-24 06:00:21+00:00,144.3,0.01,0.85,28.22,11.36,7.57,0.08,15.694,0.6729999999999999
2020-07-24 06:20:21+00:00,143.7,0.01,0.85,28.55,11.39,7.58,0.08,15.601,0.6779999999999999
2020-07-24 06:40:21+00:00,142.8,0.01,0.86,29.03,11.41,7.59,0.08,15.502,0.6829999999999999
2020-07-24 07:00:21+00:00,141.9,0.01,0.88,30.47,11.47,7.61,0.08,15.394,0.684
2020-07-24 07:20:21+00:00,141.0,0.01,0.9,28.97,11.4,7.63,0.08,15.334,0.684
2020-07-24 07:40:21+00:00,139.7,0.01,0.93,29.59,11.49,7.65,0.08,15.242,0.684
2020-07-24 08:00:21+00:00,138.8,0.01,0.93,29.95,11.5,7.65,0.08,15.164,0.6829999999999999
2020-07-24 08:20:21+00:00,137.2,0.01,0.94,29.08,11.44,7.65,0.08,15.124,0.6859999999999999
2020-07-24 08:40:21+00:00,135.5,0.01,0.94,29.73,11.47,7.67,0.08,15.089,0.6890000000000001
2020-07-24 09:00:21+00:00,133.2,0.01,0.95,28.42,11.42,7.66,0.08,15.07,0.685
2020-07-24 09:20:21+00:00,131.5,0.01,0.93,29.06,11.58,7.67,0.08,15.033,0.6829999999999999
2020-07-24 09:40:21+00:00,130.4,0.01,0.89,28.28,11.68,7.67,0.08,15.046,0.6809999999999999
2020-07-24 10:00:21+00:00,129.4,0.01,0.85,29.01,11.94,7.68,0.08,15.043,0.6809999999999999
2020-07-24 10:20:21+00:00,128.5,0.01,0.85,27.58,11.93,7.67,0.08,15.027,0.675
2020-07-24 10:40:21+00:00,127.5,0.01,0.87,27.42,11.98,7.68,0.07,14.993,0.672
2020-07-24 11:00:21+00:00,126.4,0.01,0.87,27.47,12.03,7.68,0.07,14.951,0.67
2020-07-24 11:20:21+00:00,126.0,0.01,0.83,28.6,12.13,7.7,0.07,14.939,0.667
2020-07-24 11:40:21+00:00,125.7,0.01,0.82,29.18,12.19,7.73,0.07,14.943,0.667
2020-07-24 12:00:21+00:00,126.1,0.01,0.78,31.56,12.39,7.76,0.07,14.919,0.6679999999999999
2020-07-24 12:20:21+00:00,126.7,0.01,0.76,34.57,12.6,7.82,0.07,14.908,0.6679999999999999
2020-07-24 12:40:21+00:00,127.4,0.01,0.74,37.03,12.75,7.87,0.07,14.913,0.665
2020-07-24 13:00:21+00:00,128.6,0.01,0.7,38.75,12.79,7.87,0.08,14.937,0.665
2020-07-24 13:20:21+00:00,129.7,0.01,0.72,34.27,12.41,7.84,0.08,14.836,0.662
2020-07-24 13:40:21+00:00,126.1,0.01,0.75,30.34,12.16,7.8,0.07,14.758,0.659
2020-07-24 14:00:21+00:00,118.7,0.01,0.77,25.84,11.82,7.72,0.07,14.722,0.655
2020-07-24 14:20:21+00:00,102.1,0.01,0.75,20.3,11.53,7.61,0.06,14.539,0.65
2020-07-24 14:40:21+00:00,94.0,0.01,0.72,19.97,11.82,7.62,0.06,14.383,0.645
2020-07-24 15:00:21+00:00,89.3,0.01,0.66,19.61,12.12,7.61,0.05,14.258,0.64
2020-07-24 15:20:21+00:00,88.1,0.01,0.63,19.07,12.16,7.6,0.05,14.232,0.6409999999999999
2020-07-24 15:40:21+00:00,87.2,0.01,0.61,19.38,12.25,7.61,0.05,14.21,0.639
2020-07-24 16:00:21+00:00,88.4,0.01,0.6,20.03,12.32,7.62,0.05,14.198,0.638
2020-07-24 16:20:21+00:00,91.0,0.01,0.58,21.26,12.43,7.65,0.05,14.194,0.639
2020-07-24 16:40:21+00:00,93.4,0.01,0.59,22.34,12.42,7.67,0.06,14.208,0.637
2020-07-24 17:00:21+00:00,95.8,0.01,0.59,23.02,12.41,7.68,0.06,14.239,0.637
2020-07-24 17:20:21+00:00,99.9,0.01,0.62,23.44,12.3,7.69,0.06,14.297,0.638
2020-07-24 17:40:21+00:00,105.4,0.01,0.7,24.45,12.18,7.7,0.06,14.359000000000002,0.639
2020-07-24 18:00:21+00:00,109.4,0.01,0.73,24.62,12.09,7.7,0.06,14.384,0.638
2020-07-24 18:20:21+00:00,113.2,0.01,0.78,25.89,12.12,7.72,0.07,14.387,0.638
2020-07-24 18:40:21+00:00,116.1,0.01,0.81,26.03,12.13,7.74,0.07,14.377,0.639
2020-07-24 19:00:21+00:00,117.9,0.01,0.84,26.06,12.09,7.73,0.07,14.367,0.64
2020-07-24 19:20:21+00:00,119.2,0.01,0.89,26.15,12.04,7.72,0.07,14.36,0.643
2020-07-24 19:40:21+00:00,120.0,0.01,0.93,26.17,12.07,7.73,0.07,14.349,0.6459999999999999
2020-07-24 20:00:21+00:00,121.1,0.01,0.92,26.9,12.15,7.73,0.07,14.329,0.649
2020-07-24 20:20:21+00:00,122.2,0.01,0.92,26.94,12.21,7.73,0.07,14.294,0.6509999999999999
2020-07-24 20:40:21+00:00,122.3,0.01,0.93,26.21,12.15,7.73,0.07,14.251,0.654
2020-07-24 21:00:21+00:00,122.0,0.01,0.93,25.29,12.08,7.7,0.07,14.21,0.654
2020-07-24 21:20:21+00:00,121.4,0.01,0.93,24.43,12.06,7.69,0.07,14.151,0.6559999999999999
2020-07-24 21:40:21+00:00,121.0,0.01,0.95,24.36,12.06,7.68,0.07,14.09,0.6559999999999999
2020-07-24 22:00:21+00:00,120.4,0.01,0.96,24.1,12.07,7.67,0.07,14.023,0.6559999999999999
2020-07-24 22:20:21+00:00,120.5,0.01,0.97,23.94,12.07,7.67,0.07,13.956,0.6579999999999999
2020-07-24 22:40:21+00:00,120.4,0.01,0.99,23.89,12.04,7.67,0.07,13.890999999999998,0.6579999999999999
2020-07-24 23:00:21+00:00,120.1,0.01,1.0,23.65,12.05,7.66,0.07,13.817,0.66
2020-07-24 23:20:21+00:00,120.2,0.01,1.01,23.66,12.07,7.66,0.07,13.747,0.659
2020-07-24 23:40:21+00:00,120.3,0.01,1.02,24.06,12.14,7.67,0.07,13.68,0.6609999999999999
2020-07-25 00:00:21+00:00,120.5,0.01,1.01,23.85,12.15,7.66,0.07,13.624,0.659
2020-07-25 00:20:21+00:00,120.9,0.01,1.0,24.28,12.16,7.66,0.07,13.553,0.659
2020-07-25 00:40:21+00:00,121.4,0.01,1.02,24.01,12.16,7.66,0.07,13.485,0.6579999999999999
2020-07-25 01:00:21+00:00,122.0,0.01,1.03,24.62,12.28,7.67,0.07,13.41,0.6579999999999999
2020-07-25 01:20:21+00:00,122.8,0.01,1.05,24.21,12.19,7.66,0.07,13.343,0.66
2020-07-25 01:40:21+00:00,123.2,0.01,1.06,24.4,12.2,7.67,0.08,13.278,0.66
2020-07-25 02:00:21+00:00,123.7,0.01,1.06,24.86,12.2,7.66,0.08,13.215,0.66
2020-07-25 02:20:21+00:00,124.2,0.01,1.05,24.62,12.2,7.66,0.08,13.162,0.659
2020-07-25 02:40:21+00:00,124.5,0.01,1.06,25.39,12.2,7.68,0.08,13.104,0.659
2020-07-25 03:00:21+00:00,125.1,0.01,1.04,26.4,12.33,7.7,0.08,13.039,0.659
2020-07-25 03:20:21+00:00,125.3,0.01,1.03,26.8,12.48,7.71,0.08,12.975,0.659
2020-07-25 03:40:21+00:00,125.8,0.01,1.04,27.02,12.51,7.72,0.08,12.923,0.659
2020-07-25 04:00:21+00:00,126.0,0.01,1.03,27.02,12.52,7.72,0.08,12.845999999999998,0.6579999999999999
2020-07-25 04:20:21+00:00,126.3,0.01,1.02,27.02,12.53,7.72,0.08,12.782,0.66
2020-07-25 04:40:21+00:00,126.6,0.01,1.03,26.93,12.51,7.72,0.08,12.732,0.662
2020-07-25 05:00:21+00:00,126.7,0.01,1.03,26.73,12.52,7.72,0.08,12.661,0.664
2020-07-25 05:20:21+00:00,127.0,0.01,1.01,27.15,12.58,7.72,0.08,12.629,0.664
2020-07-25 05:40:21+00:00,127.2,0.01,1.0,26.96,12.57,7.72,0.08,12.587,0.665
2020-07-25 06:00:21+00:00,127.6,0.01,0.97,27.69,12.7,7.73,0.08,12.593,0.6659999999999999
2020-07-25 06:20:21+00:00,127.8,0.01,0.94,28.86,12.82,7.75,0.08,12.604,0.6659999999999999
2020-07-25 06:40:21+00:00,128.1,0.01,0.92,29.46,12.93,7.78,0.08,12.636,0.664
2020-07-25 07:00:21+00:00,128.5,0.01,0.87,31.7,13.08,7.8,0.08,12.694,0.6629999999999999
2020-07-25 07:20:21+00:00,128.7,0.01,0.84,32.37,13.18,7.82,0.08,12.782,0.66
2020-07-25 07:40:21+00:00,129.1,0.01,0.82,33.97,13.25,7.86,0.08,12.875,0.6559999999999999
2020-07-25 08:00:21+00:00,129.6,0.01,0.78,35.67,13.36,7.88,0.08,12.99,0.655
2020-07-25 08:20:21+00:00,130.1,0.01,0.76,36.25,13.33,7.9,0.08,13.113,0.654
2020-07-25 08:40:21+00:00,130.7,0.01,0.72,37.1,13.3,7.93,0.08,13.274,0.654
2020-07-25 09:00:21+00:00,131.5,0.01,0.7,35.91,13.13,7.92,0.08,13.459,0.652
2020-07-25 09:20:21+00:00,132.1,0.01,0.68,35.84,12.93,7.92,0.08,13.623,0.6509999999999999
2020-07-25 09:40:21+00:00,132.9,0.01,0.66,35.54,12.83,7.93,0.08,13.828,0.65
2020-07-25 10:00:21+00:00,133.4,0.02,0.61,43.09,12.71,8.02,0.08,14.029000000000002,0.65
2020-07-25 10:20:21+00:00,134.5,0.02,0.58,43.19,12.16,8.03,0.08,14.28,0.65
2020-07-25 10:40:21+00:00,135.2,0.02,0.56,47.07,12.33,8.08,0.08,14.517,0.652
2020-07-25 11:00:21+00:00,136.0,0.02,0.53,50.95,12.4,8.12,0.08,14.73,0.653
2020-07-25 11:20:21+00:00,136.7,0.02,0.52,52.07,12.37,8.14,0.08,14.94,0.654
2020-07-25 11:40:21+00:00,137.5,0.02,0.52,52.07,12.25,8.15,0.08,15.116,0.6559999999999999
2020-07-25 12:00:21+00:00,138.1,0.02,0.5,51.71,12.29,8.18,0.08,15.264,0.657
2020-07-25 12:20:21+00:00,138.9,0.02,0.48,54.13,12.12,8.19,0.08,15.548,0.659
2020-07-25 12:40:21+00:00,139.4,0.02,0.49,51.74,11.85,8.16,0.08,15.716,0.66
2020-07-25 13:00:21+00:00,140.4,0.02,0.46,53.83,11.76,8.18,0.08,16.025,0.659
2020-07-25 13:20:21+00:00,141.5,0.02,0.45,50.16,11.62,8.17,0.08,16.337,0.655
2020-07-25 13:40:21+00:00,142.2,0.02,0.43,54.48,11.6,8.19,0.08,16.575,0.652
2020-07-25 14:00:21+00:00,143.0,0.02,0.43,48.17,11.53,8.18,0.08,16.756,0.649
2020-07-25 14:20:21+00:00,143.8,0.02,0.42,53.63,11.52,8.2,0.08,16.954,0.648
2020-07-25 14:40:21+00:00,144.4,0.02,0.44,48.77,11.3,8.15,0.08,17.079,0.647
2020-07-25 15:00:21+00:00,144.9,0.02,0.44,52.94,11.27,8.16,0.08,17.149,0.645
2020-07-25 15:20:21+00:00,145.6,0.02,0.44,51.28,11.2,8.16,0.08,17.253,0.6459999999999999
2020-07-25 15:40:21+00:00,146.2,0.02,0.44,48.43,11.12,8.15,0.08,17.394000000000002,0.643
2020-07-25 16:00:21+00:00,146.7,0.02,0.44,50.21,11.14,8.16,0.08,17.488,0.644
2020-07-25 16:20:21+00:00,147.1,0.02,0.45,47.74,10.93,8.11,0.08,17.538,0.6459999999999999
2020-07-25 16:40:21+00:00,147.2,0.02,0.47,44.25,10.71,8.06,0.08,17.529,0.6459999999999999
2020-07-25 17:00:21+00:00,147.3,0.02,0.48,40.63,10.51,8.0,0.08,17.498,0.645
2020-07-25 17:20:21+00:00,147.4,0.02,0.5,38.21,10.36,7.97,0.08,17.473,0.6459999999999999
2020-07-25 17:40:21+00:00,147.4,0.02,0.53,37.12,10.2,7.93,0.08,17.385,0.647
2020-07-25 18:00:21+00:00,147.2,0.01,0.53,34.76,10.12,7.9,0.08,17.293,0.648
2020-07-25 18:20:21+00:00,146.9,0.01,0.57,33.29,10.12,7.84,0.08,17.15,0.6509999999999999
2020-07-25 18:40:21+00:00,146.5,0.01,0.6,31.54,10.07,7.79,0.08,17.055999999999997,0.653
2020-07-25 19:00:21+00:00,146.3,0.01,0.62,30.18,10.04,7.74,0.08,16.945999999999998,0.655
2020-07-25 19:20:21+00:00,146.0,0.01,0.66,29.11,9.95,7.69,0.08,16.831,0.659
2020-07-25 19:40:21+00:00,145.6,0.01,0.69,28.29,9.98,7.67,0.08,16.711,0.6629999999999999
2020-07-25 20:00:21+00:00,145.3,0.01,0.72,27.42,9.94,7.63,0.08,16.607,0.6679999999999999
2020-07-25 20:20:21+00:00,145.1,0.01,0.75,27.36,10.0,7.62,0.08,16.465999999999998,0.6709999999999999
2020-07-25 20:40:21+00:00,144.9,0.01,0.78,26.95,9.96,7.61,0.08,16.362000000000002,0.674
2020-07-25 21:00:21+00:00,144.9,0.01,0.8,26.39,9.93,7.59,0.08,16.241,0.677
2020-07-25 21:20:21+00:00,144.9,0.01,0.82,25.97,10.0,7.58,0.08,16.12,0.6779999999999999
2020-07-25 21:40:21+00:00,144.7,0.01,0.85,26.44,10.07,7.59,0.08,16.008,0.6809999999999999
2020-07-25 22:00:21+00:00,144.5,0.01,0.86,26.31,10.17,7.59,0.08,15.895,0.6829999999999999
2020-07-25 22:20:21+00:00,144.1,0.01,0.88,26.27,10.21,7.59,0.08,15.778,0.6859999999999999
2020-07-25 22:40:21+00:00,143.8,0.01,0.91,26.36,10.22,7.59,0.08,15.668,0.6859999999999999
2020-07-25 23:00:21+00:00,143.5,0.01,0.92,25.7,10.24,7.59,0.08,15.558,0.6859999999999999
2020-07-25 23:20:21+00:00,143.1,0.01,0.94,25.91,10.3,7.6,0.08,15.444,0.6859999999999999
2020-07-25 23:40:21+00:00,142.7,0.01,0.95,26.4,10.33,7.6,0.08,15.345999999999998,0.688
2020-07-26 00:00:21+00:00,142.4,0.01,0.95,26.04,10.37,7.6,0.08,15.252,0.6859999999999999
2020-07-26 00:20:21+00:00,142.2,0.01,0.95,25.84,10.35,7.59,0.08,15.155,0.6859999999999999
2020-07-26 00:40:21+00:00,141.9,0.01,0.99,26.47,10.39,7.58,0.08,15.057,0.6829999999999999
2020-07-26 01:00:21+00:00,141.7,0.01,0.97,25.95,10.41,7.59,0.08,14.975,0.6809999999999999
2020-07-26 01:20:21+00:00,141.6,0.01,0.98,25.74,10.42,7.59,0.08,14.882,0.6779999999999999
2020-07-26 01:40:21+00:00,141.4,0.01,1.01,26.32,10.47,7.58,0.08,14.793,0.677
2020-07-26 02:00:21+00:00,141.1,0.01,1.01,26.48,10.52,7.6,0.08,14.692,0.675
2020-07-26 02:20:21+00:00,140.9,0.01,1.01,26.5,10.57,7.6,0.08,14.611,0.6759999999999999
2020-07-26 02:40:21+00:00,140.5,0.01,1.01,26.78,10.58,7.6,0.08,14.511,0.675
2020-07-26 03:00:21+00:00,140.2,0.01,1.01,26.5,10.65,7.61,0.08,14.422,0.675
2020-07-26 03:20:21+00:00,139.8,0.01,1.02,26.5,10.72,7.62,0.08,14.326,0.6759999999999999
2020-07-26 03:40:21+00:00,139.5,0.01,1.02,26.55,10.68,7.62,0.08,14.255999999999998,0.674
2020-07-26 04:00:21+00:00,139.1,0.01,1.02,25.76,10.69,7.61,0.08,14.174,0.672
2020-07-26 04:20:21+00:00,138.9,0.01,1.03,25.98,10.69,7.6,0.08,14.086,0.6729999999999999
2020-07-26 04:40:21+00:00,138.6,0.01,1.04,25.66,10.6,7.59,0.08,14.002,0.672
2020-07-26 05:00:21+00:00,138.2,0.01,1.02,25.32,10.63,7.58,0.08,13.949000000000002,0.672
2020-07-26 05:20:21+00:00,137.8,0.01,1.02,26.1,10.76,7.59,0.08,13.876,0.672
2020-07-26 05:40:21+00:00,137.4,0.01,1.0,26.49,10.9,7.61,0.08,13.813,0.672
2020-07-26 06:00:21+00:00,137.1,0.01,0.99,26.62,10.93,7.61,0.08,13.761,0.672
2020-07-26 06:20:21+00:00,137.0,0.01,0.96,26.77,10.98,7.62,0.08,13.759,0.6709999999999999
2020-07-26 06:40:21+00:00,136.7,0.01,0.96,27.83,11.17,7.66,0.08,13.713,0.672
2020-07-26 07:00:21+00:00,136.7,0.01,0.89,29.13,11.3,7.68,0.08,13.739,0.669
2020-07-26 07:20:21+00:00,136.7,0.01,0.88,30.81,11.54,7.7,0.08,13.761,0.67
2020-07-26 07:40:21+00:00,136.8,0.01,0.86,34.11,11.73,7.77,0.08,13.798,0.6679999999999999
2020-07-26 08:00:21+00:00,137.0,0.01,0.84,34.8,11.79,7.8,0.08,13.857,0.667
2020-07-26 08:20:21+00:00,137.1,0.01,0.83,35.65,11.9,7.83,0.08,13.89,0.6659999999999999
2020-07-26 08:40:21+00:00,137.1,0.02,0.82,36.6,11.97,7.86,0.08,13.905,0.664
2020-07-26 09:00:21+00:00,137.5,0.02,0.76,39.64,12.12,7.9,0.08,14.053,0.662
2020-07-26 09:20:21+00:00,138.1,0.02,0.73,42.91,12.14,7.96,0.08,14.232,0.662
2020-07-26 09:40:21+00:00,138.7,0.02,0.7,44.58,12.19,8.0,0.08,14.438,0.66
2020-07-26 10:00:21+00:00,139.2,0.02,0.65,46.21,12.19,8.03,0.08,14.645,0.66
2020-07-26 10:20:21+00:00,140.0,0.02,0.62,49.59,12.25,8.06,0.08,14.883,0.66
2020-07-26 10:40:21+00:00,140.5,0.02,0.62,49.81,12.25,8.1,0.08,15.068,0.66
2020-07-26 11:00:21+00:00,141.1,0.02,0.59,51.86,12.23,8.1,0.08,15.273,0.662
2020-07-26 11:20:21+00:00,142.2,0.02,0.57,51.41,12.21,8.14,0.08,15.578,0.662
2020-07-26 11:40:21+00:00,143.1,0.03,0.54,58.04,12.32,8.21,0.08,15.84,0.6609999999999999
2020-07-26 12:00:21+00:00,144.5,0.02,0.5,60.44,12.22,8.21,0.08,16.198,0.6579999999999999
2020-07-26 12:20:21+00:00,145.5,0.03,0.48,62.29,12.21,8.25,0.08,16.524,0.655
2020-07-26 12:40:21+00:00,146.6,0.03,0.46,60.93,12.17,8.28,0.08,16.833,0.6509999999999999
2020-07-26 13:00:21+00:00,147.6,0.03,0.45,63.39,12.02,8.27,0.08,17.124000000000002,0.65
2020-07-26 13:20:21+00:00,148.7,0.03,0.44,62.15,11.91,8.28,0.08,17.36,0.648
2020-07-26 13:40:21+00:00,149.6,0.03,0.43,59.29,11.73,8.29,0.08,17.614,0.647
2020-07-26 14:00:21+00:00,150.5,0.03,0.42,62.26,11.74,8.3,0.08,17.889,0.6509999999999999
2020-07-26 14:20:21+00:00,151.5,0.03,0.41,61.16,11.59,8.29,0.08,18.119,0.655
2020-07-26 14:40:21+00:00,152.4,0.03,0.41,60.57,11.5,8.31,0.08,18.36,0.6609999999999999
2020-07-26 15:00:21+00:00,153.3,0.03,0.41,58.98,11.37,8.28,0.08,18.512,0.66
2020-07-26 15:20:21+00:00,153.6,0.03,0.41,57.13,11.25,8.26,0.08,18.631,0.657
2020-07-26 15:40:21+00:00,154.0,0.03,0.42,55.33,11.19,8.24,0.08,18.739,0.657
2020-07-26 16:00:21+00:00,154.1,0.02,0.42,52.63,11.09,8.2,0.08,18.797,0.659
2020-07-26 16:20:21+00:00,154.2,0.02,0.43,47.22,10.77,8.16,0.08,18.794,0.6579999999999999
2020-07-26 16:40:21+00:00,154.2,0.02,0.45,46.03,10.58,8.14,0.08,18.786,0.657
2020-07-26 17:00:21+00:00,154.2,0.02,0.45,42.68,10.4,8.08,0.08,18.752,0.6609999999999999
2020-07-26 17:20:21+00:00,154.0,0.02,0.46,39.39,10.23,8.04,0.08,18.692,0.6629999999999999
2020-07-26 17:40:21+00:00,153.7,0.02,0.48,37.25,10.09,8.02,0.08,18.569000000000003,0.664
2020-07-26 18:00:21+00:00,153.3,0.02,0.5,34.34,10.04,7.97,0.08,18.409,0.665
2020-07-26 18:20:21+00:00,152.7,0.02,0.54,31.96,10.04,7.92,0.08,18.199,0.6709999999999999
2020-07-26 18:40:21+00:00,152.0,0.02,0.58,30.35,10.01,7.9,0.08,17.954,0.675
2020-07-26 19:00:21+00:00,151.2,0.02,0.63,29.08,10.02,7.87,0.08,17.67,0.675
2020-07-26 19:20:21+00:00,150.6,0.02,0.67,27.63,9.98,7.83,0.08,17.436,0.674
2020-07-26 19:40:21+00:00,150.0,0.01,0.7,26.26,9.94,7.81,0.08,17.236,0.6759999999999999
2020-07-26 20:00:21+00:00,149.5,0.01,0.71,26.99,10.01,7.79,0.08,17.067,0.679
2020-07-26 20:20:21+00:00,149.2,0.01,0.71,26.14,9.95,7.76,0.08,16.937,0.682
